profile_id,fav_sports,fav_leagues,fav_teams
040D915A496823AD,"[{'name': 'soccer', 'viewed_milli_seconds': 2977366}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2977366}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2977366}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2977366}]"
0427D81975183CA9,"[{'name': 'soccer', 'viewed_milli_seconds': 69557}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69557}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69557}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69557}]"
04744ea5-bbcc-4221-9222-db81c2c912b1,"[{'name': 'soccer', 'viewed_milli_seconds': 2634790}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2634790}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2634790}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2634790}]"
04752AD76389AB3A,"[{'name': 'soccer', 'viewed_milli_seconds': 4484398}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4484398}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4484398}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4484398}]"
0479C0350A87A936,"[{'name': 'soccer', 'viewed_milli_seconds': 365911}]","[{'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 365911}]","[{'name': 'Skive', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 365911}, {'name': 'Viborg', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 365911}]"
04860773-0b9d-4f4c-b530-3a878e7e4ac8,"[{'name': 'soccer', 'viewed_milli_seconds': 14643}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14643}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14643}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 14643}]"
04D92F865B96DEB2,"[{'name': 'soccer', 'viewed_milli_seconds': 11072}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11072}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11072}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11072}]"
04K5L_naFgxi3ZKxLeZ7nY6XpSi0SLMB,"[{'name': 'soccer', 'viewed_milli_seconds': 94488}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 94488}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 94488}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 94488}]"
0505ea15-1ac4-4742-8ae9-41cf5d2931c4,"[{'name': 'soccer', 'viewed_milli_seconds': 5840118}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5840118}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5840118}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5840118}]"
0506F66CFC73BCB9,"[{'name': 'soccer', 'viewed_milli_seconds': 1665457}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1665457}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1665457}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1665457}]"
0519105e-8819-4577-8032-1a9afe554c48,"[{'name': 'soccer', 'viewed_milli_seconds': 3161429}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3161429}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3161429}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3161429}]"
053F0925B98677C4,"[{'name': 'soccer', 'viewed_milli_seconds': 11983756}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11983756}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11983756}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11983756}]"
05bb9c81-d8b0-4201-b560-92e628d59c18,"[{'name': 'soccer', 'viewed_milli_seconds': 7035399}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7035399}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7035399}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7035399}]"
05mZAMMHa8XCWH_k2aHrL2xNScGgnpiw,"[{'name': 'soccer', 'viewed_milli_seconds': 1133919}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1133919}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1133919}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1133919}]"
060FE05BF6FD536B,"[{'name': 'soccer', 'viewed_milli_seconds': 6956310}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6956310}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6956310}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6956310}]"
061FFA8C721FE227,"[{'name': 'soccer', 'viewed_milli_seconds': 1089122}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1089122}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1089122}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1089122}]"
06277A2EBA43C7E0,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
062FA430A99A302D,"[{'name': 'soccer', 'viewed_milli_seconds': 257702}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 257702}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 257702}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 257702}]"
063D9C0E0C6A830F,"[{'name': 'soccer', 'viewed_milli_seconds': 3513636}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3513636}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3513636}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3513636}]"
065A3E1121D0CCFA,"[{'name': 'soccer', 'viewed_milli_seconds': 249634}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 249634}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 249634}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 249634}]"
065C286D6D7D134B,"[{'name': 'soccer', 'viewed_milli_seconds': 1359266}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1359266}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1259808}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1259808}]"
06665640-e4e6-42fb-aa5f-35dd3a7961e5,"[{'name': 'soccer', 'viewed_milli_seconds': 3540766}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3540766}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3540766}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3540766}]"
06A9FFEBEB0E0FA1,"[{'name': 'soccer', 'viewed_milli_seconds': 1067299}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067299}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067299}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1067299}]"
06B9E7A1F0B00E0B,"[{'name': 'soccer', 'viewed_milli_seconds': 46067}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 46067}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5292}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5292}]"
06NFE7iDq7NEux3wQpxEL_KCxh5vTTMl,"[{'name': 'soccer', 'viewed_milli_seconds': 90228}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 90228}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 90228}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 90228}]"
06c07b70-2bc0-4f84-9598-e5064e9fea8a,"[{'name': 'soccer', 'viewed_milli_seconds': 11809}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11809}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11809}, {'name': 'Bournemouth', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11809}]"
06dI_mgyY7UUcGZy3c1Vq2n6oPDpXxsG,"[{'name': 'soccer', 'viewed_milli_seconds': 6733012}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6733012}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6733012}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6733012}]"
072A95601EC4C21B,"[{'name': 'soccer', 'viewed_milli_seconds': 1251722}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1251722}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 752023}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 752023}]"
073D952B79377192,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
0742B6D73C316DDA,"[{'name': 'soccer', 'viewed_milli_seconds': 93086}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 93086}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 93086}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 93086}]"
07505B894967BC1E,"[{'name': 'soccer', 'viewed_milli_seconds': 2465}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2465}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2465}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2465}]"
075196772CD88935,"[{'name': 'soccer', 'viewed_milli_seconds': 21608312}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 21608312}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5712407}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5712407}]"
076440621C4D00A3,"[{'name': 'soccer', 'viewed_milli_seconds': 1110847}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1110847}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1110847}, {'name': 'Bournemouth', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1110847}]"
0789747BC7B18A20,"[{'name': 'soccer', 'viewed_milli_seconds': 855561}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 855561}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 855561}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 855561}]"
078e767f-415f-4642-a43a-650495c3a258,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
0790A374EA75E8C6,"[{'name': 'soccer', 'viewed_milli_seconds': 9058}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9058}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9058}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9058}]"
079DEC317CD07C79,"[{'name': 'soccer', 'viewed_milli_seconds': 6196723}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6196723}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5868652}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5868652}]"
079d4eb9-60d9-4534-ab88-515f2386ba6b,"[{'name': 'soccer', 'viewed_milli_seconds': 58191}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 58191}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 58191}, {'name': 'Crystal Palace (Uden tilskuerlyd)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 58191}]"
07C0554F3D8A35F9,"[{'name': 'soccer', 'viewed_milli_seconds': 7705575}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7705575}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7705575}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7705575}]"
07DFC1A7ED9371C6,"[{'name': 'soccer', 'viewed_milli_seconds': 6802010}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6802010}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6802010}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6802010}]"
07F4308700619BB2,"[{'name': 'soccer', 'viewed_milli_seconds': 3694368}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3694368}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 731482}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 731482}]"
07d0567f-32c9-4a6c-8132-95130f362711,"[{'name': 'soccer', 'viewed_milli_seconds': 1833025}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1833025}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1833025}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1833025}]"
07e73725-7321-46ce-9484-ed4ef182d5ab,"[{'name': 'soccer', 'viewed_milli_seconds': 81861}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 81861}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 50337}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 50337}]"
07gqa84UI__MYIWYaYmiiond6Pa_LMmI,"[{'name': 'soccer', 'viewed_milli_seconds': 98290}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 98290}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 98290}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 98290}]"
07rm23pqkXoSm_1gKF93E13xO5w44vXx,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
0816DD45AD935818,"[{'name': 'soccer', 'viewed_milli_seconds': 10245612}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 10245612}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 10245612}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 10245612}]"
083de0e1-9f68-4c82-9a99-342bec6f820b,"[{'name': 'soccer', 'viewed_milli_seconds': 78838}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 78838}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 78838}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 78838}]"
084f6bfa-1e96-4b6b-a051-e596844c47c5,"[{'name': 'soccer', 'viewed_milli_seconds': 16830519}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16830519}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16830519}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16830519}]"
086B18F99658B796,"[{'name': 'soccer', 'viewed_milli_seconds': 180201}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 180201}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 180201}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 180201}]"
0878AB7A7D45ECBE,"[{'name': 'soccer', 'viewed_milli_seconds': 3841918}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3841918}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3841918}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3841918}]"
089050B33578E364,"[{'name': 'soccer', 'viewed_milli_seconds': 953543}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 953543}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 953543}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 953543}]"
089486B36AED8C2F,"[{'name': 'soccer', 'viewed_milli_seconds': 6999066}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6999066}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6999066}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6999066}]"
08A442ADCE140C1D,"[{'name': 'soccer', 'viewed_milli_seconds': 2372}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2372}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2372}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2372}]"
08BB0552C8AC9F7B,"[{'name': 'soccer', 'viewed_milli_seconds': 205735}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 205735}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 39567}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 39567}]"
08CBD61E79ADAFB7,"[{'name': 'soccer', 'viewed_milli_seconds': 2735745}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2735745}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2735745}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2735745}]"
08XVYviqtsr9p7Q9FDJ9ewASTVLCvLjy,"[{'name': 'soccer', 'viewed_milli_seconds': 267861}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 267861}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 267861}, {'name': 'Everton (Uden tilskuerlyd)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 267861}]"
